Maragal_7,46845.00,384968.00,8.22,9560.00,15.98,1338.43,6626.00,1.51,0.00,0.26,35.00
Maragal_8,33212.00,391069.00,11.77,2199.00,4.09,503.21,5994.00,1.55,0.00,0.54,66.00
Muu,7102.00,88618.00,12.48,32.00,0.46,34.31,68.00,0.54,0.49,0.26,207.00
NACA0015,1039183.00,4154001.00,4.00,10.00,0.44,432.27,107226.00,13.35,0.46,0.26,2404.00
NLR,4163763.00,16651739.00,4.00,13.00,0.44,1504.79,420010.00,14.05,0.47,0.21,2767.00
N_biocarta,1922.00,2751.00,1.43,59.00,1.55,320.33,1477.00,1.65,0.00,0.14,6.00
N_pid,3625.00,5592.00,1.54,102.00,1.58,190.79,2655.00,3.15,0.00,0.18,19.00
N_reactome,10204.00,16671.00,1.63,209.00,2.08,1700.67,6944.00,1.47,0.00,0.13,6.00
Na5,5832.00,155731.00,26.70,185.00,1.32,1.06,46.00,0.65,0.97,0.01,5481.00
NotreDame_actors,392400.00,1415031.00,3.61,647.00,1.59,6228.57,25872.00,0.67,0.00,0.34,63.00
NotreDame_www,325729.00,783757.00,2.41,59.00,1.29,1184.47,212913.00,10.92,0.12,0.26,275.00
NotreDame_yeast,2114.00,4317.00,2.04,32.00,0.81,151.00,832.00,1.50,0.03,0.19,14.00
ODLIS,2909.00,11950.00,4.11,24.00,0.79,96.97,562.00,1.09,0.11,0.20,30.00
OPF_10000,43887.00,255799.00,5.83,62.00,0.96,1329.91,11022.00,1.85,0.61,0.17,33.00
OPF_3754,15435.00,86854.00,5.63,62.00,0.98,643.12,4257.00,1.63,0.61,0.19,24.00
OPF_6000,29902.00,166160.00,5.56,74.00,1.03,1107.48,7616.00,1.66,0.59,0.16,27.00
Oregon-1,11492.00,34901.00,3.04,201.00,1.45,212.81,1162.00,1.13,0.01,0.34,54.00
Oregon-2,11806.00,44536.00,3.77,232.00,1.87,121.71,1109.00,1.48,0.01,0.34,97.00
PGPgiantcompo,10680.00,34996.00,3.28,126.00,1.57,217.96,3564.00,2.69,0.00,0.20,49.00
PR02R,161070.00,4174236.00,25.92,75.00,0.37,56.75,682.00,0.41,0.80,0.27,2838.00
Pd,8081.00,11977.00,1.48,5.00,0.46,384.81,5041.00,2.84,0.25,0.29,21.00
Pres_Poisson,14822.00,365313.00,24.65,50.00,0.49,7.99,161.00,1.49,0.90,0.36,1854.00
QRpivot,660.00,1252.00,1.90,7.00,0.64,94.29,323.00,1.16,0.03,0.31,7.00
RM07R,381689.00,18948608.00,49.64,235.00,0.81,144.14,109094.00,14.70,0.61,0.30,2648.00
Ragusa16,24.00,66.00,2.75,8.00,0.73,3.00,8.00,0.69,0.31,0.11,8.00
Ragusa18,23.00,54.00,2.35,5.00,0.51,4.60,7.00,0.33,0.36,0.13,5.00
Raj1,263743.00,783512.00,2.97,54.00,0.33,1238.23,44019.00,4.28,0.57,0.34,213.00
Reuters911,13332.00,161370.00,12.10,2139.00,3.53,58.73,2689.00,3.05,0.01,0.17,227.00
Roget,1022.00,3540.00,3.46,16.00,0.67,15.72,161.00,1.45,0.50,0.24,65.00
S10PI_n,682.00,1371.00,2.01,9.00,0.36,29.65,79.00,0.49,0.78,0.38,23.00
S10PI_n1,528.00,1061.00,2.01,8.00,0.24,8.80,28.00,0.97,0.90,0.40,60.00
S20PI_n,1182.00,2380.00,2.01,13.00,0.32,27.49,79.00,0.40,0.87,0.41,43.00
S20PI_n1,1028.00,2061.00,2.00,8.00,0.17,8.57,28.00,0.98,0.95,0.43,120.00
S40PI_n,2182.00,4380.00,2.01,13.00,0.23,26.29,79.00,0.30,0.93,0.43,83.00
S40PI_n1,2028.00,4061.00,2.00,8.00,0.12,8.45,28.00,0.99,0.97,0.44,240.00
S80PI_n,4182.00,8380.00,2.00,13.00,0.17,25.66,79.00,0.22,0.96,0.44,163.00
S80PI_n1,4028.00,8061.00,2.00,8.00,0.09,8.39,28.00,1.00,0.99,0.45,480.00
Sandi_authors,86.00,210.00,2.44,6.00,0.56,10.75,24.00,0.69,0.14,0.14,8.00
Sandi_sandi,314.00,484.00,1.54,6.00,0.54,52.33,191.00,1.30,0.01,0.13,6.00
SciMet,3084.00,3244.00,1.05,5.00,0.24,771.00,2942.00,1.63,0.01,0.07,4.00
Serena,1391349.00,32961524.00,23.69,201.00,0.29,298.44,783.00,0.77,0.87,0.13,4662.00
Si10H16,17077.00,446500.00,26.15,297.00,1.37,1.04,97.00,0.77,0.98,0.01,16369.00
Si2,769.00,9285.00,12.07,52.00,0.47,1.05,3.00,0.23,0.97,0.00,732.00
Si34H36,97569.00,2626974.00,26.92,358.00,1.45,1.03,285.00,0.94,0.99,0.01,95103.00
Si41Ge41H72,185639.00,7598452.00,40.93,531.00,1.79,1.02,438.00,1.04,0.99,0.00,181783.00
Si5H12,19896.00,379247.00,19.06,281.00,0.95,1.03,17.00,0.22,0.99,0.00,19314.00
Si87H76,240369.00,5451000.00,22.68,234.00,1.02,1.02,514.00,1.08,0.99,0.00,235829.00
SiH4,5041.00,88472.00,17.55,187.00,1.09,1.07,43.00,0.64,0.97,0.01,4727.00
SiNa,5743.00,102265.00,17.81,185.00,1.05,1.06,45.00,0.64,0.97,0.01,5393.00
SiO,33401.00,675528.00,20.22,496.00,1.66,1.04,153.00,0.86,0.98,0.01,32253.00
SiO2,155331.00,5719417.00,36.82,2415.00,4.57,1.02,394.00,1.03,0.99,0.00,151891.00
Sieber,2290.00,10296.00,4.50,2289.00,15.02,2.00,2.00,0.02,0.75,0.00,1146.00
SmaGri,1059.00,1117.00,1.05,4.00,0.25,264.75,1009.00,1.62,0.01,0.05,4.00
SmallW,396.00,419.00,1.06,5.00,0.33,132.00,382.00,1.34,0.01,0.01,3.00
Stanford,281903.00,1463032.00,5.19,30908.00,20.49,5421.21,90165.00,2.80,0.00,0.24,52.00
Stanford_Berkeley,683446.00,4534722.00,6.64,76159.00,27.87,151.94,216858.00,23.20,0.38,0.37,4498.00
StocF-1465,1465137.00,11235263.00,7.67,80.00,0.23,487.73,29105.00,1.43,0.69,0.16,3004.00
Stranke94,10.00,55.00,5.50,10.00,0.52,1.00,1.00,0.00,0.90,0.00,10.00
TF10,99.00,357.00,3.61,11.00,0.47,3.09,8.00,0.59,0.44,0.04,32.00
TF11,216.00,887.00,4.11,12.00,0.49,4.91,12.00,0.66,0.25,0.05,44.00
TF12,488.00,2137.00,4.38,14.00,0.55,7.62,42.00,0.84,0.17,0.11,64.00
TF13,1121.00,5085.00,4.54,18.00,0.60,14.19,75.00,0.87,0.10,0.09,79.00
TF14,2644.00,12551.00,4.75,20.00,0.64,25.67,237.00,1.08,0.05,0.11,103.00
TF15,6334.00,29415.00,4.64,24.00,0.75,47.27,1194.00,2.21,0.03,0.20,134.00
TF16,15437.00,69292.00,4.49,26.00,0.87,101.56,4629.00,3.66,0.02,0.27,152.00
TF17,38132.00,162086.00,4.25,28.00,0.95,215.44,12953.00,4.49,0.01,0.37,177.00
TF18,95368.00,426468.00,4.47,34.00,0.97,512.73,30194.00,4.28,0.00,0.47,186.00
TF19,241029.00,970287.00,4.03,40.00,1.13,1061.80,113879.00,7.08,0.00,0.36,227.00
TS,2142.00,25711.00,12.00,23.00,0.88,42.00,182.00,0.48,0.09,0.06,51.00
TSC_OPF_1047,8140.00,1012521.00,124.39,610.00,1.75,50.56,1522.00,3.14,0.23,0.16,161.00
TSC_OPF_300,9774.00,415289.00,42.49,86.00,0.89,177.71,4202.00,3.15,0.44,0.22,55.00
TSOPF_FS_b162_c1,10798.00,313606.00,29.04,79.00,1.07,177.02,2602.00,2.55,0.24,0.32,61.00
TSOPF_FS_b162_c3,30798.00,927486.00,30.12,79.00,1.04,504.89,7802.00,2.67,0.24,0.34,61.00
TSOPF_FS_b162_c4,40798.00,1234696.00,30.26,79.00,1.04,668.82,10402.00,2.69,0.24,0.34,61.00
TSOPF_FS_b300,29214.00,2225387.00,76.18,211.00,1.12,189.70,7052.00,4.16,0.24,0.33,154.00
TSOPF_FS_b300_c1,29214.00,2225387.00,76.18,211.00,1.12,189.70,7052.00,4.16,0.24,0.33,154.00
TSOPF_FS_b300_c2,56814.00,4433209.00,78.03,211.00,1.10,368.92,14002.00,4.26,0.25,0.34,154.00
TSOPF_FS_b300_c3,84414.00,6641591.00,78.68,211.00,1.10,548.14,21002.00,4.30,0.25,0.35,154.00
TSOPF_FS_b39_c19,76216.00,1055457.00,13.85,34.00,0.93,2241.65,20902.00,2.11,0.23,0.34,34.00
TSOPF_FS_b39_c30,120216.00,1665737.00,13.86,34.00,0.93,3535.76,33002.00,2.11,0.23,0.34,34.00
TSOPF_FS_b39_c7,28216.00,389697.00,13.81,34.00,0.93,829.88,7702.00,2.10,0.23,0.34,34.00
TSOPF_FS_b9_c1,2454.00,14655.00,5.97,13.00,0.73,223.09,802.00,1.23,0.17,0.27,11.00
TSOPF_FS_b9_c6,14454.00,86625.00,5.99,13.00,0.73,1314.00,4802.00,1.26,0.17,0.28,11.00
TSOPF_RS_b162_c1,5374.00,199138.00,37.06,77.00,1.01,47.14,58.00,0.14,0.06,0.17,114.00
TSOPF_RS_b162_c3,15374.00,594088.00,38.64,77.00,0.97,134.86,158.00,0.24,0.05,0.33,114.00
TSOPF_RS_b162_c4,20374.00,791563.00,38.85,77.00,0.96,178.72,208.00,0.26,0.04,0.36,114.00
TSOPF_RS_b2052_c1,25626.00,6733882.00,262.78,635.00,1.18,420.10,1691.00,0.50,0.01,0.12,61.00
TSOPF_RS_b2383,38120.00,16124919.00,423.00,983.00,1.15,595.62,866.00,0.19,0.01,0.14,64.00
TSOPF_RS_b2383_c1,38120.00,16124919.00,423.00,983.00,1.15,595.62,866.00,0.19,0.01,0.14,64.00
TSOPF_RS_b300_c1,14538.00,1458648.00,100.33,209.00,1.03,129.80,151.00,0.15,0.02,0.17,112.00
TSOPF_RS_b300_c2,28338.00,2914479.00,102.85,209.00,1.01,253.02,289.00,0.21,0.02,0.28,112.00
TSOPF_RS_b300_c3,42138.00,4370310.00,103.71,209.00,1.00,376.23,427.00,0.23,0.02,0.33,112.00
TSOPF_RS_b39_c19,38098.00,646150.00,16.96,32.00,0.88,359.42,384.00,0.22,0.10,0.46,106.00
TSOPF_RS_b39_c30,60098.00,1020040.00,16.97,32.00,0.88,566.96,604.00,0.22,0.10,0.47,106.00
TSOPF_RS_b39_c7,14098.00,238270.00,16.90,32.00,0.89,133.00,144.00,0.20,0.10,0.41,106.00
TSOPF_RS_b678_c1,18696.00,4375247.00,234.02,512.00,1.08,301.55,347.00,0.20,0.02,0.15,62.00
TSOPF_RS_b678_c2,35696.00,8744077.00,244.96,512.00,1.04,575.74,687.00,0.28,0.01,0.25,62.00
TSOPF_RS_b9_c6,7224.00,46858.00,6.49,11.00,0.69,35.07,37.00,0.14,0.33,0.41,206.00
Tina_AskCal,11.00,28.00,2.55,5.00,0.45,2.75,4.00,0.30,0.38,0.01,4.00
Tina_AskCog,11.00,32.00,2.91,6.00,0.56,2.75,4.00,0.40,0.40,0.05,4.00
Tina_DisCal,11.00,32.00,2.91,5.00,0.47,2.20,3.00,0.45,0.55,0.04,5.00
Tina_DisCog,11.00,33.00,3.00,5.00,0.49,2.75,3.00,0.16,0.53,0.04,4.00
Transport,1602111.00,12551421.00,7.83,8.00,0.09,2805.80,4991.00,0.66,0.99,0.42,571.00
Trec10,106.00,260.00,2.45,8.00,0.66,7.07,41.00,1.37,0.26,0.15,15.00
Trec11,235.00,746.00,3.17,13.00,0.76,15.67,80.00,1.13,0.20,0.31,15.00
Trec12,551.00,2259.00,4.10,17.00,0.70,11.02,131.00,1.72,0.16,0.34,50.00
Trec13,1301.00,9884.00,7.60,42.00,0.72,14.95,128.00,1.25,0.13,0.13,87.00
Trec14,3159.00,56753.00,17.97,99.00,0.80,22.09,251.00,1.76,0.09,0.12,143.00
Trec3,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
Trec4,2.00,2.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00
Trec5,3.00,3.00,1.00,1.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00
Trec6,6.00,7.00,1.17,2.00,0.32,3.00,5.00,0.67,0.17,0.06,2.00
Trec7,11.00,14.00,1.27,2.00,0.35,3.67,8.00,0.84,0.27,0.14,3.00
Trec8,23.00,35.00,1.52,3.00,0.38,5.75,12.00,0.66,0.38,0.26,4.00
Trec9,47.00,82.00,1.74,5.00,0.55,9.40,23.00,0.79,0.35,0.32,5.00
Trefethen_150,150.00,1095.00,7.30,9.00,0.20,1.00,1.00,0.00,0.99,0.00,150.00
Trefethen_20,20.00,89.00,4.45,6.00,0.30,1.00,1.00,0.00,0.95,0.00,20.00
Trefethen_200,200.00,1545.00,7.72,9.00,0.19,1.00,1.00,0.00,1.00,0.00,200.00
Trefethen_2000,2000.00,21953.00,10.98,12.00,0.13,1.00,1.00,0.00,1.00,0.00,2000.00
Trefethen_20000,20000.00,287233.00,14.36,16.00,0.10,1.00,1.00,0.00,1.00,0.00,20000.00
Trefethen_20000b,19999.00,287217.00,14.36,16.00,0.10,1.00,1.00,0.00,1.00,0.00,19999.00
Trefethen_200b,199.00,1536.00,7.72,9.00,0.19,1.00,1.00,0.00,0.99,0.00,199.00
Trefethen_20b,19.00,83.00,4.37,6.00,0.30,1.00,1.00,0.00,0.95,0.00,19.00
Trefethen_300,300.00,2489.00,8.30,10.00,0.18,1.00,1.00,0.00,1.00,0.00,300.00
Trefethen_500,500.00,4489.00,8.98,10.00,0.16,1.00,1.00,0.00,1.00,0.00,500.00
Trefethen_700,700.00,6677.00,9.54,11.00,0.16,1.00,1.00,0.00,1.00,0.00,700.00
USAir97,332.00,2458.00,7.40,78.00,1.46,4.68,53.00,1.46,0.29,0.18,71.00
USpowerGrid,4941.00,11535.00,2.33,14.00,0.52,352.93,1235.00,1.16,0.23,0.38,14.00
WorldCities,315.00,6906.00,21.92,100.00,0.90,10.16,58.00,1.33,0.14,0.20,31.00
Zd_Jac2,22835.00,28629.00,1.25,230.00,1.31,4567.00,19739.00,1.67,0.00,0.01,5.00
Zd_Jac2_db,22835.00,307168.00,13.45,224.00,2.29,15.82,14285.00,23.81,0.20,0.19,1443.00
Zd_Jac3,22835.00,28674.00,1.26,230.00,1.31,4567.00,19739.00,1.67,0.00,0.01,5.00
Zd_Jac3_db,22835.00,325598.00,14.26,224.00,2.22,15.34,14214.00,24.05,0.20,0.18,1489.00
Zd_Jac6,22835.00,28616.00,1.25,230.00,1.31,4567.00,19739.00,1.67,0.00,0.01,5.00
Zd_Jac6_db,22835.00,294391.00,12.89,224.00,2.29,15.33,14465.00,24.52,0.21,0.18,1490.00
Zewail,6752.00,7517.00,1.11,11.00,0.43,1350.40,6216.00,1.81,0.01,0.08,5.00
Zhao1,33861.00,103167.00,3.05,5.00,0.63,11287.00,17145.00,0.64,0.00,0.00,3.00
Zhao2,33861.00,103167.00,3.05,5.00,0.63,11287.00,17145.00,0.64,0.00,0.00,3.00
a0nsdsil,80016.00,235029.00,2.94,5004.00,12.05,26672.00,40008.00,0.35,0.00,0.00,3.00
a2nnsnsl,80016.00,231123.00,2.89,5004.00,12.26,26672.00,40008.00,0.35,0.00,0.00,3.00
a5esindl,60008.00,170008.00,2.83,5004.00,10.21,20002.67,30004.00,0.35,0.00,0.00,3.00
aa01,823.00,4122.00,5.01,64.00,1.36,68.58,388.00,1.60,0.03,0.07,12.00
aa03,825.00,4229.00,5.13,59.00,1.52,58.93,406.00,1.83,0.03,0.07,14.00
aa3,825.00,4229.00,5.13,59.00,1.52,58.93,406.00,1.83,0.03,0.07,14.00
aa4,426.00,2097.00,4.92,38.00,1.29,35.50,150.00,1.37,0.05,0.07,12.00
aa5,801.00,4047.00,5.05,44.00,1.25,66.75,257.00,1.28,0.03,0.11,12.00
aa6,646.00,2746.00,4.25,32.00,1.17,40.38,281.00,1.73,0.03,0.13,16.00
adaptive,6815744.00,20440064.00,3.00,5.00,0.33,1665.63,567980.00,12.02,0.81,0.20,4092.00
add20,2395.00,9857.00,4.12,67.00,1.27,17.61,129.00,0.83,0.50,0.35,136.00
add32,4960.00,14422.00,2.91,9.00,0.39,95.38,431.00,0.88,0.50,0.35,52.00
adder_dcop_01,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_02,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_03,1813.00,5524.00,3.05,1310.00,10.12,129.50,798.00,1.66,0.17,0.18,14.00
adder_dcop_04,1813.00,5538.00,3.05,1310.00,10.09,129.50,810.00,1.67,0.17,0.18,14.00
adder_dcop_05,1813.00,5521.00,3.05,1310.00,10.12,129.50,805.00,1.67,0.17,0.18,14.00
adder_dcop_06,1813.00,5572.00,3.07,1310.00,10.03,129.50,796.00,1.65,0.17,0.18,14.00
adder_dcop_07,1813.00,5569.00,3.07,1310.00,10.04,129.50,796.00,1.65,0.17,0.18,14.00
adder_dcop_08,1813.00,5574.00,3.07,1310.00,10.03,129.50,795.00,1.65,0.17,0.18,14.00
adder_dcop_09,1813.00,5576.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_10,1813.00,5571.00,3.07,1310.00,10.03,129.50,796.00,1.65,0.17,0.18,14.00
adder_dcop_11,1813.00,5575.00,3.08,1310.00,10.03,129.50,795.00,1.65,0.17,0.18,14.00
adder_dcop_12,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_13,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_14,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_15,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_16,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_17,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_18,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_19,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_20,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_21,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_22,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_23,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_24,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_25,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_26,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_27,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_28,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_29,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_30,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_31,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_32,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_33,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_34,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_35,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_36,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_37,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_38,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_39,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_40,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_41,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_42,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_43,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_44,1813.00,5576.00,3.08,1310.00,10.02,129.50,795.00,1.65,0.17,0.18,14.00
adder_dcop_45,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_46,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_47,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_48,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_49,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_50,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_51,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_52,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_53,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_54,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_55,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_56,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_57,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_58,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_59,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_60,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_61,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_62,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_63,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_64,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_65,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_66,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_67,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_68,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_dcop_69,1813.00,5577.00,3.08,1310.00,10.02,129.50,794.00,1.65,0.17,0.18,14.00
adder_trans_01,1814.00,8201.00,4.52,1335.00,7.46,78.87,561.00,1.63,0.26,0.16,23.00
adder_trans_02,1814.00,8201.00,4.52,1335.00,7.46,78.87,561.00,1.63,0.26,0.16,23.00
adjnoun,112.00,537.00,4.79,21.00,0.71,4.48,11.00,0.55,0.37,0.15,25.00
af23560,23560.00,253908.00,10.78,11.00,0.09,122.71,152.00,0.37,0.51,0.12,192.00
af_0_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_1_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_2_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_3_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_4_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_5_k101,503625.00,9027150.00,17.92,25.00,0.29,74.45,85.00,0.30,1.00,0.09,6765.00
af_shell1,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell10,1508065.00,27090196.00,17.96,25.00,0.29,180.39,263.00,0.48,1.00,0.20,8360.00
af_shell2,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell3,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell4,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell5,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell6,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell7,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell8,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
af_shell9,504855.00,9046865.00,17.92,35.00,0.29,135.53,246.00,0.46,1.00,0.32,3725.00
aft01,8205.00,66886.00,8.15,11.00,0.25,16.31,34.00,0.56,0.98,0.13,503.00
air02,50.00,155.00,3.10,20.00,1.23,16.67,31.00,0.63,0.06,0.09,3.00
air03,124.00,559.00,4.51,22.00,1.26,9.54,63.00,1.66,0.11,0.13,13.00
air04,823.00,4122.00,5.01,64.00,1.36,68.58,388.00,1.60,0.03,0.07,12.00
air05,426.00,2097.00,4.92,38.00,1.29,35.50,150.00,1.37,0.05,0.07,12.00
air06,825.00,4229.00,5.13,59.00,1.52,58.93,406.00,1.83,0.03,0.07,14.00
aircraft,3754.00,16487.00,4.39,5.00,0.18,536.29,1496.00,1.23,0.00,0.31,7.00
airfoil1,4253.00,16542.00,3.89,6.00,0.14,7.98,22.00,0.52,0.21,0.12,533.00
airfoil1_dual,8034.00,19847.00,2.47,3.00,0.20,16.20,47.00,0.55,0.47,0.19,496.00
airfoil_2d,14214.00,137061.00,9.64,13.00,0.21,7.48,637.00,1.96,0.21,0.07,1899.00
ak2010,45292.00,153841.00,3.40,380.00,1.21,1617.57,10134.00,1.49,0.06,0.40,28.00
al2010,252266.00,867507.00,3.44,63.00,0.69,9702.54,49009.00,1.41,0.07,0.42,26.00
amazon-2008,735323.00,3283120.00,4.46,11.00,0.62,1176.52,138759.00,5.02,0.56,0.34,625.00
amazon0302,262111.00,1042401.00,3.98,6.00,0.37,5139.43,15715.00,1.11,0.23,0.41,51.00
amazon0312,400727.00,2551543.00,6.37,11.00,0.46,4659.62,16786.00,0.83,0.28,0.33,86.00
amazon0505,410236.00,2626606.00,6.40,11.00,0.45,2994.42,17394.00,0.89,0.29,0.35,137.00
